time,DE711
2021-01-01,1.7549999
2021-01-02,2.195
2021-01-03,2.965
2021-01-04,1.775
2021-01-05,1.135
2021-01-06,1.375
2021-01-07,0.53499997
2021-01-08,-0.92999995
2021-01-09,-1.015
2021-01-10,-0.72999996
2021-01-11,-1.265
2021-01-12,0.005000025
2021-01-13,2.635
2021-01-14,3.7199998
2021-01-15,1.95
2021-01-16,0.38
2021-01-17,2.5
2021-01-18,1.3499999
2021-01-19,1.795
2021-01-20,4.7799997
2021-01-21,5.9399996
2021-01-22,6.7299995
2021-01-23,4.2749996
2021-01-24,3.72
2021-01-25,2.585
2021-01-26,2.32
2021-01-27,1.41
2021-01-28,2.795
2021-01-29,6.25
2021-01-30,5.27
2021-01-31,4.115
2021-02-01,4.94
2021-02-02,4.96
2021-02-03,7.0649996
2021-02-04,8.2
2021-02-05,7.995
2021-02-06,7.365
2021-02-07,6.585
2021-02-08,4.75
2021-02-09,6.33
2021-02-10,6.515
2021-02-11,6.42
2021-02-12,1.9649999
2021-02-13,-2.675
2021-02-14,-2.1799998
2021-02-15,-0.53999996
2021-02-16,4.05
2021-02-17,7.1299996
2021-02-18,6.575
2021-02-19,7.505
2021-02-20,7.2799997
2021-02-21,6.865
2021-02-22,7.0299997
2021-02-23,9.74
2021-02-24,12.24
2021-02-25,11.44
2021-02-26,10.565
2021-02-27,10.23
2021-02-28,8.285
2021-03-01,6.24
2021-03-02,7.5
2021-03-03,6.75
2021-03-04,5.245
2021-03-05,6.68
2021-03-06,5.34
2021-03-07,4.44
2021-03-08,5.725
2021-03-09,5.7299995
2021-03-10,5.835
2021-03-11,7.1499996
2021-03-12,8.295
2021-03-13,7.045
2021-03-14,7.0599995
2021-03-15,7.0299997
2021-03-16,7.3999996
2021-03-17,5.9399996
2021-03-18,3.0649998
2021-03-19,2.6999998
2021-03-20,2.745
2021-03-21,3.065
2021-03-22,5.965
2021-03-23,5.755
2021-03-24,6.245
2021-03-25,7.1549997
2021-03-26,7.95
2021-03-27,7.9249997
2021-03-28,9.04
2021-03-29,11.49
2021-03-30,14.25
2021-03-31,14.655
2021-04-01,14.26
2021-04-02,12.93
2021-04-03,11.615
2021-04-04,8.965
2021-04-05,7.3099995
2021-04-06,7.465
2021-04-07,3.38
2021-04-08,5.015
2021-04-09,5.995
2021-04-10,7.4849997
2021-04-11,7.455
2021-04-12,9.539999
2021-04-13,6.0649996
2021-04-14,5.545
2021-04-15,5.14
2021-04-16,6.2999997
2021-04-17,7.685
2021-04-18,7.0299997
2021-04-19,7.085
2021-04-20,8.264999
2021-04-21,8.355
2021-04-22,10.575
2021-04-23,12.0
2021-04-24,12.585
2021-04-25,13.275
2021-04-26,11.525
2021-04-27,9.53
2021-04-28,11.014999
2021-04-29,11.235
2021-04-30,12.25
2021-05-01,12.804999
2021-05-02,11.52
2021-05-03,11.049999
2021-05-04,10.049999
2021-05-05,11.574999
2021-05-06,11.875
2021-05-07,13.13
2021-05-08,13.549999
2021-05-09,14.8949995
2021-05-10,15.565001
2021-05-11,11.465
2021-05-12,11.61
2021-05-13,11.48
2021-05-14,9.264999
2021-05-15,10.205
2021-05-16,12.71
2021-05-17,13.76
2021-05-18,12.369999
2021-05-19,13.18
2021-05-20,13.639999
2021-05-21,12.205
2021-05-22,13.155
2021-05-23,14.865
2021-05-24,11.254999
2021-05-25,13.539999
2021-05-26,12.434999
2021-05-27,13.75
2021-05-28,16.664999
2021-05-29,17.8
2021-05-30,16.609999
2021-05-31,15.605
2021-06-01,15.795
2021-06-02,15.565001
2021-06-03,17.185
2021-06-04,18.474998
2021-06-05,17.395
2021-06-06,17.16
2021-06-07,16.64
2021-06-08,16.66
2021-06-09,18.525
2021-06-10,18.57
2021-06-11,18.185
2021-06-12,20.48
2021-06-13,21.984999
2021-06-14,22.509998
2021-06-15,20.759998
2021-06-16,21.329998
2021-06-17,21.77
2021-06-18,20.65
2021-06-19,20.97
2021-06-20,21.81
