time,ES423
2021-01-01,-0.325
2021-01-02,0.1575
2021-01-03,1.7524999
2021-01-04,1.905
2021-01-05,2.6125
2021-01-06,1.69
2021-01-07,1.4424999
2021-01-08,0.7775
2021-01-09,0.022499997
2021-01-10,-0.059999995
2021-01-11,-0.0925
2021-01-12,-1.4275
2021-01-13,-0.49249995
2021-01-14,-1.66
2021-01-15,-5.335
2021-01-16,-7.0874996
2021-01-17,-10.5525
2021-01-18,-16.137499
2021-01-19,-10.4574995
2021-01-20,-0.72
2021-01-21,2.635
2021-01-22,4.3475
2021-01-23,3.2825
2021-01-24,3.2924998
2021-01-25,0.43999997
2021-01-26,0.415
2021-01-27,0.16
2021-01-28,-0.255
2021-01-29,-1.1225
2021-01-30,-2.725
2021-01-31,-4.92
2021-02-01,-7.7325
2021-02-02,-2.985
2021-02-03,2.7525
2021-02-04,1.365
2021-02-05,-3.375
2021-02-06,-5.98
2021-02-07,-10.355
2021-02-08,-9.884999
2021-02-09,-7.1399994
2021-02-10,-8.22
2021-02-11,-9.6025
2021-02-12,-11.129999
2021-02-13,-6.4225
2021-02-14,-2.9775
2021-02-15,-4.25
2021-02-16,-4.7275
2021-02-17,-1.46
2021-02-18,-4.92
2021-02-19,-3.9249997
2021-02-20,3.7975
2021-02-21,3.7975
2021-02-22,4.115
2021-02-23,3.105
2021-02-24,8.6175
2021-02-25,9.18
2021-02-26,7.4925003
2021-02-27,5.5525
2021-02-28,1.7874999
2021-03-01,3.0525
2021-03-02,5.335
2021-03-03,3.0874999
2021-03-04,2.3124998
2021-03-05,1.16
2021-03-06,0.24249999
2021-03-07,1.9575
2021-03-08,-0.375
2021-03-09,-1.7
2021-03-10,-0.8175
2021-03-11,-1.0124999
2021-03-12,4.59
2021-03-13,5.6175
2021-03-14,6.6299996
2021-03-15,2.9975
2021-03-16,3.615
2021-03-17,1.8525
2021-03-18,0.515
2021-03-19,-0.53
2021-03-20,-1.64
2021-03-21,-0.6325
2021-03-22,1.785
2021-03-23,5.1
2021-03-24,5.4325
2021-03-25,7.1499996
2021-03-26,7.5975
2021-03-27,11.645
2021-03-28,6.59
2021-03-29,6.3899994
2021-03-30,11.4425
2021-03-31,12.055
2021-04-01,12.6425
2021-04-02,7.205
2021-04-03,5.605
2021-04-04,4.0125
2021-04-05,6.5775
2021-04-06,2.48
2021-04-07,1.7524998
2021-04-08,4.0199995
2021-04-09,5.7924995
2021-04-10,9.1875
2021-04-11,12.8875
2021-04-12,13.879999
2021-04-13,6.06
2021-04-14,3.495
2021-04-15,3.9649997
2021-04-16,5.485
2021-04-17,8.155001
2021-04-18,9.112499
2021-04-19,11.887499
2021-04-20,10.804999
2021-04-21,12.36
2021-04-22,8.822499
2021-04-23,6.1575
2021-04-24,5.965
2021-04-25,5.435
2021-04-26,3.315
2021-04-27,4.0
2021-04-28,7.2374997
2021-04-29,11.799999
2021-04-30,13.035
2021-05-01,7.1249995
2021-05-02,9.6675
2021-05-03,6.3175
2021-05-04,8.744999
2021-05-05,12.192499
2021-05-06,9.9125
2021-05-07,8.32
2021-05-08,6.83
2021-05-09,10.5975
2021-05-10,17.2925
2021-05-11,19.467499
2021-05-12,19.7475
2021-05-13,15.57
2021-05-14,15.05
2021-05-15,15.385
2021-05-16,15.1875
2021-05-17,13.674999
2021-05-18,13.41
2021-05-19,13.059999
2021-05-20,12.075001
2021-05-21,13.6875
2021-05-22,14.025
2021-05-23,13.3525
2021-05-24,12.9725
2021-05-25,15.405
2021-05-26,13.557499
2021-05-27,14.692499
2021-05-28,12.875
2021-05-29,12.51
2021-05-30,13.215
2021-05-31,12.795
2021-06-01,13.119999
2021-06-02,15.514999
2021-06-03,17.009998
2021-06-04,17.9175
2021-06-05,19.157501
2021-06-06,18.6425
2021-06-07,19.8325
2021-06-08,19.7725
2021-06-09,19.35
2021-06-10,19.1475
2021-06-11,19.225
2021-06-12,18.419998
2021-06-13,15.442499
2021-06-14,15.995
2021-06-15,17.77
2021-06-16,19.8175
2021-06-17,20.575
2021-06-18,22.802498
2021-06-19,24.585
2021-06-20,24.705
2021-06-21,25.6825
2021-06-22,25.964998
2021-06-23,23.474998
2021-06-24,23.38
2021-06-25,21.482498
2021-06-26,20.72
2021-06-27,19.939999
2021-06-28,20.03
2021-06-29,21.987501
2021-06-30,22.96
2021-07-01,21.3575
2021-07-02,19.324999
2021-07-03,19.81
2021-07-04,20.465
2021-07-05,21.2475
2021-07-06,22.387499
2021-07-07,24.919998
2021-07-08,24.82
2021-07-09,24.817501
2021-07-10,19.724998
2021-07-11,20.355
2021-07-12,24.1875
2021-07-13,22.9175
2021-07-14,25.8575
2021-07-15,24.2575
2021-07-16,23.435001
2021-07-17,24.669998
2021-07-18,23.8375
2021-07-19,21.1125
2021-07-20,19.002499
2021-07-21,19.119999
2021-07-22,19.3175
2021-07-23,20.865
2021-07-24,20.3975
2021-07-25,22.9875
2021-07-26,23.2575
2021-07-27,23.1675
2021-07-28,23.672499
2021-07-29,22.712498
2021-07-30,21.119999
2021-07-31,20.71
2021-08-01,19.557499
2021-08-02,18.34
2021-08-03,18.2125
2021-08-04,17.414999
2021-08-05,15.719999
2021-08-06,15.952499
2021-08-07,19.342499
2021-08-08,20.17
2021-08-09,19.989998
2021-08-10,19.375
2021-08-11,18.67
2021-08-12,17.932499
2021-08-13,19.065
2021-08-14,22.3
2021-08-15,21.3775
2021-08-16,22.855
2021-08-17,17.79
2021-08-18,16.36
2021-08-19,17.4925
2021-08-20,18.805
2021-08-21,17.98
2021-08-22,16.56
2021-08-23,17.5775
2021-08-24,14.6675
2021-08-25,12.139999
2021-08-26,14.434999
2021-08-27,14.902499
2021-08-28,14.974999
2021-08-29,14.0875
2021-08-30,14.2575
2021-08-31,16.199999
