time,AT332
2021-01-01,0.6218181
2021-01-02,-1.33
2021-01-03,2.1218183
2021-01-04,2.0190907
2021-01-05,2.0672727
2021-01-06,2.7209089
2021-01-07,1.9327271
2021-01-08,0.8127272
2021-01-09,-1.0827273
2021-01-10,0.08545453
2021-01-11,0.8636364
2021-01-12,6.832727
2021-01-13,6.047273
2021-01-14,8.393637
2021-01-15,3.4263632
2021-01-16,-1.1809092
2021-01-17,4.1236362
2021-01-18,3.7418177
2021-01-19,5.161818
2021-01-20,8.446363
2021-01-21,8.273637
2021-01-22,6.4636364
2021-01-23,3.059091
2021-01-24,-0.3618182
2021-01-25,2.8218179
2021-01-26,1.3245454
2021-01-27,4.394546
2021-01-28,9.968182
2021-01-29,10.342727
2021-01-30,9.135453
2021-01-31,6.0018187
2021-02-01,7.109999
2021-02-02,9.68
2021-02-03,10.6336355
2021-02-04,6.842727
2021-02-05,8.381817
2021-02-06,7.283636
2021-02-07,3.1599998
2021-02-08,-1.7172726
2021-02-09,-3.760909
2021-02-10,-4.06
2021-02-11,-3.5299997
2021-02-12,-2.433636
2021-02-13,-3.082727
2021-02-14,-1.7609092
2021-02-15,4.319091
2021-02-16,7.870001
2021-02-17,9.545455
2021-02-18,8.289091
2021-02-19,7.3872724
2021-02-20,11.942727
2021-02-21,12.348182
2021-02-22,11.57818
2021-02-23,13.275455
2021-02-24,13.437272
2021-02-25,11.347272
2021-02-26,8.396363
2021-02-27,4.8218184
2021-02-28,5.7063637
2021-03-01,6.1654544
2021-03-02,7.782727
2021-03-03,9.617272
2021-03-04,8.58
2021-03-05,4.978182
2021-03-06,3.163636
2021-03-07,2.121818
2021-03-08,2.2463634
2021-03-09,5.759091
2021-03-10,4.8054543
2021-03-11,10.322727
2021-03-12,7.4518185
2021-03-13,7.4690905
2021-03-14,6.764545
2021-03-15,8.253636
2021-03-16,5.2000003
2021-03-17,7.3863635
2021-03-18,5.121818
2021-03-19,5.5127273
2021-03-20,4.4072733
2021-03-21,6.2509084
2021-03-22,4.2427273
2021-03-23,6.670909
2021-03-24,9.00909
2021-03-25,8.890909
2021-03-26,8.835455
2021-03-27,7.9836364
2021-03-28,9.83
2021-03-29,12.483636
2021-03-30,13.691817
2021-03-31,14.322727
2021-04-01,14.52
2021-04-02,10.48
2021-04-03,7.282727
2021-04-04,5.759091
2021-04-05,5.149091
2021-04-06,1.1690909
2021-04-07,2.529091
2021-04-08,7.100909
2021-04-09,8.325455
2021-04-10,9.463637
2021-04-11,6.5227275
2021-04-12,3.811818
2021-04-13,4.240909
2021-04-14,4.5781817
2021-04-15,5.0636363
2021-04-16,5.245455
2021-04-17,7.379999
2021-04-18,7.104545
2021-04-19,8.01909
2021-04-20,9.805454
2021-04-21,10.421818
2021-04-22,9.286363
2021-04-23,9.66909
2021-04-24,10.103636
2021-04-25,9.660908
2021-04-26,9.425454
2021-04-27,9.558182
2021-04-28,10.4518175
2021-04-29,7.938181
2021-04-30,7.729999
2021-05-01,8.421819
2021-05-02,6.7390914
2021-05-03,7.99
2021-05-04,11.8718195
2021-05-05,9.288182
2021-05-06,6.2809086
2021-05-07,8.172727
2021-05-08,13.918182
2021-05-09,18.617271
2021-05-10,16.276365
2021-05-11,11.729092
2021-05-12,10.812726
2021-05-13,12.51909
2021-05-14,10.896363
2021-05-15,11.241818
2021-05-16,13.04909
2021-05-17,13.135453
2021-05-18,12.469091
2021-05-19,10.31
2021-05-20,11.098182
2021-05-21,13.491817
2021-05-22,12.467273
2021-05-23,11.586363
2021-05-24,11.9
2021-05-25,10.5027275
2021-05-26,12.005454
2021-05-27,11.948181
2021-05-28,13.194546
2021-05-29,14.839999
2021-05-30,15.157272
2021-05-31,15.526363
2021-06-01,16.862728
2021-06-02,19.422728
2021-06-03,20.362726
2021-06-04,17.031816
2021-06-05,15.804544
2021-06-06,14.663635
2021-06-07,16.544546
2021-06-08,16.952728
2021-06-09,18.277273
2021-06-10,19.28
2021-06-11,18.17
2021-06-12,18.143635
2021-06-13,17.491817
2021-06-14,19.637272
2021-06-15,20.576363
2021-06-16,22.393635
2021-06-17,22.998182
2021-06-18,22.293634
2021-06-19,18.806364
2021-06-20,19.140911
2021-06-21,20.274544
2021-06-22,17.08091
2021-06-23,14.067272
2021-06-24,15.574546
2021-06-25,14.1736355
2021-06-26,17.979998
2021-06-27,19.081818
2021-06-28,19.805452
2021-06-29,15.70909
2021-06-30,14.675454
2021-07-01,16.94091
2021-07-02,18.165455
2021-07-03,19.96
2021-07-04,18.624546
2021-07-05,17.589998
2021-07-06,18.48
2021-07-07,18.252728
2021-07-08,16.234545
2021-07-09,17.065453
2021-07-10,17.09
2021-07-11,16.91909
2021-07-12,18.093636
2021-07-13,17.71
2021-07-14,16.83091
2021-07-15,19.290907
2021-07-16,18.421818
2021-07-17,18.894545
2021-07-18,21.021818
2021-07-19,21.635454
2021-07-20,21.002726
2021-07-21,21.195454
2021-07-22,20.556364
2021-07-23,20.37
2021-07-24,21.30818
2021-07-25,19.202728
2021-07-26,18.965454
2021-07-27,18.16091
2021-07-28,17.443636
2021-07-29,17.824547
2021-07-30,17.385454
2021-07-31,17.825455
2021-08-01,16.31
2021-08-02,16.863636
2021-08-03,17.336365
2021-08-04,16.054544
2021-08-05,18.56818
2021-08-06,18.859089
2021-08-07,16.54909
2021-08-08,16.991817
2021-08-09,17.471819
2021-08-10,19.15818
2021-08-11,18.714546
2021-08-12,21.014545
2021-08-13,20.071817
2021-08-14,19.847273
2021-08-15,20.782726
2021-08-16,18.028181
2021-08-17,14.492727
2021-08-18,17.605455
2021-08-19,17.674545
2021-08-20,18.640911
2021-08-21,19.104544
2021-08-22,18.638182
2021-08-23,17.319092
2021-08-24,18.185453
2021-08-25,17.552727
2021-08-26,16.16909
2021-08-27,16.157274
2021-08-28,15.631818
2021-08-29,15.333636
2021-08-30,17.903639
2021-08-31,18.22091
2021-09-01,17.122728
2021-09-02,17.524544
2021-09-03,18.839998
2021-09-04,20.781816
2021-09-05,21.94909
2021-09-06,21.32091
2021-09-07,20.967274
2021-09-08,21.67909
2021-09-09,21.721819
2021-09-10,20.941816
2021-09-11,17.83909
2021-09-12,16.40091
2021-09-13,17.67909
2021-09-14,19.937273
2021-09-15,19.577272
2021-09-16,16.51
2021-09-17,16.84182
2021-09-18,17.18
2021-09-19,17.305452
2021-09-20,16.98636
2021-09-21,13.622727
2021-09-22,13.601819
2021-09-23,14.351816
2021-09-24,15.707273
2021-09-25,15.680908
2021-09-26,18.094545
2021-09-27,16.335455
2021-09-28,13.326364
2021-09-29,13.578182
2021-09-30,10.95
2021-10-01,12.179999
2021-10-02,13.884545
2021-10-03,14.246363
2021-10-04,12.877274
2021-10-05,13.676364
2021-10-06,12.99091
2021-10-07,11.805454
2021-10-08,11.96
2021-10-09,11.808183
2021-10-10,10.671818
2021-10-11,11.869091
2021-10-12,10.245454
2021-10-13,9.856363
2021-10-14,9.567272
2021-10-15,10.648182
2021-10-16,11.2245455
2021-10-17,9.666363
2021-10-18,11.322726
2021-10-19,18.361818
2021-10-20,16.554546
2021-10-21,11.903637
2021-10-22,7.129091
2021-10-23,11.220909
2021-10-24,8.00182
2021-10-25,10.599092
2021-10-26,10.681817
2021-10-27,11.796363
2021-10-28,11.562728
2021-10-29,11.862728
2021-10-30,12.842728
2021-10-31,12.177274
2021-11-01,10.484547
2021-11-02,9.2245455
2021-11-03,7.806363
2021-11-04,6.3199997
2021-11-05,8.754546
2021-11-06,5.4345455
2021-11-07,9.644545
2021-11-08,7.1818175
2021-11-09,6.5254545
2021-11-10,5.0245457
2021-11-11,5.488182
2021-11-12,6.1209087
2021-11-13,10.427273
2021-11-14,10.61
2021-11-15,7.118181
2021-11-16,6.3763638
2021-11-17,8.96
2021-11-18,6.8172727
2021-11-19,9.462727
2021-11-20,8.396363
2021-11-21,7.3409085
2021-11-22,5.473636
2021-11-23,4.393636
2021-11-24,4.3272724
2021-11-25,3.1654546
2021-11-26,3.8163633
2021-11-27,3.1990907
2021-11-28,3.560909
2021-11-29,2.5890908
2021-11-30,5.021818
2021-12-01,8.381818
2021-12-02,4.069091
2021-12-03,1.5927273
2021-12-04,6.9245453
2021-12-05,4.3299994
2021-12-06,4.398182
2021-12-07,4.1209087
2021-12-08,5.199091
2021-12-09,4.5400004
2021-12-10,5.516364
2021-12-11,3.401818
2021-12-12,7.6309094
2021-12-13,8.663636
