time,CH033
2021-01-01,4.4399996
2021-01-02,4.2174997
2021-01-03,6.775
2021-01-04,5.6325
2021-01-05,5.8174996
2021-01-06,5.2675004
2021-01-07,5.8375
2021-01-08,2.3075
2021-01-09,0.060000062
2021-01-10,-0.53499997
2021-01-11,-0.11250001
2021-01-12,0.09249997
2021-01-13,-0.26250002
2021-01-14,-3.6574998
2021-01-15,-3.0149999
2021-01-16,-5.1224995
2021-01-17,-5.9125
2021-01-18,-5.1124997
2021-01-19,-3.8925
2021-01-20,-0.97249997
2021-01-21,3.115
2021-01-22,4.8324995
2021-01-23,6.8300004
2021-01-24,6.1049995
2021-01-25,5.3900003
2021-01-26,-0.46499997
2021-01-27,-1.5074999
2021-01-28,-0.23750001
2021-01-29,2.3049998
2021-01-30,5.49
2021-01-31,4.8875
2021-02-01,8.3675
2021-02-02,7.9725
2021-02-03,8.88
2021-02-04,8.42
2021-02-05,8.287499
2021-02-06,8.995
2021-02-07,8.0975
2021-02-08,8.934999
2021-02-09,7.6049995
2021-02-10,7.62
2021-02-11,8.8525
2021-02-12,-5.165
2021-02-13,-8.317499
2021-02-14,-8.82
2021-02-15,-5.5599995
2021-02-16,-5.4025
2021-02-17,-1.91
2021-02-18,3.6149998
2021-02-19,2.8299997
2021-02-20,3.0925
2021-02-21,4.535
2021-02-22,5.3924994
2021-02-23,8.452499
2021-02-24,6.81
2021-02-25,8.419999
2021-02-26,10.0525
2021-02-27,7.45
2021-02-28,4.6524997
2021-03-01,3.5374997
2021-03-02,4.7825
2021-03-03,6.5299997
2021-03-04,7.4575
2021-03-05,5.88
2021-03-06,2.745
2021-03-07,1.3525
2021-03-08,3.4074998
2021-03-09,2.4475
2021-03-10,0.5224999
2021-03-11,1.7499999
2021-03-12,2.74
2021-03-13,6.1699996
2021-03-14,6.5375
2021-03-15,4.4849997
2021-03-16,0.91499996
2021-03-17,1.6100001
2021-03-18,1.1324999
2021-03-19,1.26
2021-03-20,0.62
2021-03-21,1.3874999
2021-03-22,-0.37249997
2021-03-23,-0.99749994
2021-03-24,0.69499993
2021-03-25,1.0199999
2021-03-26,2.5325
2021-03-27,4.8599997
2021-03-28,6.4749994
2021-03-29,7.3775
2021-03-30,7.2225003
2021-03-31,7.879999
2021-04-01,9.9574995
2021-04-02,9.7725
2021-04-03,10.84
2021-04-04,3.4925003
2021-04-05,5.5674996
2021-04-06,7.665
2021-04-07,1.8775
2021-04-08,1.98
2021-04-09,2.6725
2021-04-10,5.25
2021-04-11,8.2275
2021-04-12,12.794999
2021-04-13,11.82
2021-04-14,4.85
2021-04-15,4.205
2021-04-16,4.6049995
2021-04-17,3.5225
2021-04-18,5.5299997
2021-04-19,5.325
2021-04-20,7.24
2021-04-21,8.6325
2021-04-22,8.429999
