time,BG332
2021-01-01,1.6281818
2021-01-02,0.13454546
2021-01-03,0.3318182
2021-01-04,0.5254545
2021-01-05,-0.33999997
2021-01-06,-0.6727273
2021-01-07,-0.9154545
2021-01-08,-2.1054544
2021-01-09,-1.4545455
2021-01-10,0.30090907
2021-01-11,-0.70363635
2021-01-12,-1.3563637
2021-01-13,-0.36727273
2021-01-14,-2.2272727
2021-01-15,-1.13
2021-01-16,-0.88272727
2021-01-17,-1.069091
2021-01-18,1.4672726
2021-01-19,1.9527272
2021-01-20,5.6045456
2021-01-21,8.441818
2021-01-22,6.6927266
2021-01-23,7.4036365
2021-01-24,7.0809093
2021-01-25,9.04
2021-01-26,9.7527275
2021-01-27,11.96
2021-01-28,12.202727
2021-01-29,11.69
2021-01-30,8.239091
2021-01-31,9.976363
2021-02-01,10.794546
2021-02-02,10.627273
2021-02-03,9.320909
2021-02-04,7.224545
2021-02-05,9.032727
2021-02-06,5.926364
2021-02-07,4.545454
2021-02-08,6.4345455
2021-02-09,5.6490903
2021-02-10,7.547272
2021-02-11,9.891818
2021-02-12,9.157272
2021-02-13,7.773636
2021-02-14,8.46
2021-02-15,9.9690895
2021-02-16,9.723636
2021-02-17,10.446364
2021-02-18,10.389091
2021-02-19,10.849999
2021-02-20,10.414545
2021-02-21,7.796364
2021-02-22,6.2427273
2021-02-23,7.1463637
2021-02-24,9.73
2021-02-25,9.168182
2021-02-26,10.165454
2021-02-27,9.389999
2021-02-28,7.439091
2021-03-01,8.69
2021-03-02,9.819091
2021-03-03,10.189091
2021-03-04,10.326364
2021-03-05,9.536363
2021-03-06,8.454545
2021-03-07,8.33909
2021-03-08,5.939091
2021-03-09,4.6754546
2021-03-10,6.670909
2021-03-11,10.799091
2021-03-12,8.225454
2021-03-13,7.076364
2021-03-14,7.8454547
2021-03-15,7.738182
2021-03-16,8.147273
2021-03-17,9.635453
2021-03-18,5.685454
2021-03-19,6.9927273
2021-03-20,4.6136365
2021-03-21,5.2999997
2021-03-22,7.364546
2021-03-23,8.639091
2021-03-24,10.135454
2021-03-25,10.625455
2021-03-26,10.195454
2021-03-27,9.464545
2021-03-28,11.946364
2021-03-29,14.369091
2021-03-30,15.268182
2021-03-31,16.275454
2021-04-01,16.527271
2021-04-02,13.297272
2021-04-03,11.04
2021-04-04,9.813636
2021-04-05,10.887272
2021-04-06,10.270908
2021-04-07,8.631818
2021-04-08,11.384545
2021-04-09,11.360001
2021-04-10,12.802726
2021-04-11,7.7018185
2021-04-12,6.7518187
2021-04-13,7.76
2021-04-14,12.780909
2021-04-15,10.765454
2021-04-16,7.401818
2021-04-17,6.082727
2021-04-18,8.241817
2021-04-19,12.318182
2021-04-20,11.993636
2021-04-21,11.119091
2021-04-22,12.056363
2021-04-23,12.891818
2021-04-24,14.623635
2021-04-25,12.927273
2021-04-26,13.490909
2021-04-27,12.429091
2021-04-28,12.19
2021-04-29,10.313636
2021-04-30,9.643636
2021-05-01,9.536363
2021-05-02,9.5
2021-05-03,11.556364
2021-05-04,12.457273
2021-05-05,13.2245455
2021-05-06,15.420908
2021-05-07,17.057274
2021-05-08,17.84909
2021-05-09,11.321819
2021-05-10,9.735455
2021-05-11,9.464545
2021-05-12,12.490909
2021-05-13,11.739091
2021-05-14,12.613636
2021-05-15,15.186362
2021-05-16,14.67091
2021-05-17,14.572727
2021-05-18,15.605454
2021-05-19,12.7
2021-05-20,16.585455
2021-05-21,15.99909
2021-05-22,11.215454
2021-05-23,12.119999
2021-05-24,13.626364
2021-05-25,13.254546
2021-05-26,16.553635
2021-05-27,18.392727
2021-05-28,19.965454
2021-05-29,20.275454
2021-05-30,20.967272
2021-05-31,21.947273
2021-06-01,18.715454
2021-06-02,17.544544
2021-06-03,18.227272
2021-06-04,16.539091
2021-06-05,16.878181
2021-06-06,18.655455
2021-06-07,19.859999
2021-06-08,22.072725
2021-06-09,21.551817
2021-06-10,22.039091
2021-06-11,22.343636
2021-06-12,22.087273
2021-06-13,23.26818
2021-06-14,23.043634
2021-06-15,23.027271
2021-06-16,21.555452
2021-06-17,16.926363
2021-06-18,17.30909
2021-06-19,16.15909
2021-06-20,15.798182
2021-06-21,15.271817
2021-06-22,15.813636
2021-06-23,15.618182
2021-06-24,16.958181
2021-06-25,20.14
2021-06-26,21.718182
2021-06-27,17.621819
2021-06-28,15.86
2021-06-29,17.737272
2021-06-30,19.74182
2021-07-01,22.114546
2021-07-02,22.643635
2021-07-03,21.888182
2021-07-04,20.267271
2021-07-05,22.088182
2021-07-06,17.722727
2021-07-07,16.732727
2021-07-08,17.965454
2021-07-09,21.609089
2021-07-10,23.23
2021-07-11,25.142729
2021-07-12,17.257273
2021-07-13,16.90091
2021-07-14,17.48909
2021-07-15,20.09091
2021-07-16,21.73909
2021-07-17,23.280909
2021-07-18,23.845453
2021-07-19,23.73636
2021-07-20,25.056364
2021-07-21,25.528181
2021-07-22,25.813635
2021-07-23,21.985455
2021-07-24,19.38
2021-07-25,20.47091
2021-07-26,20.953636
2021-07-27,22.589998
2021-07-28,22.242727
2021-07-29,23.50818
2021-07-30,22.114544
2021-07-31,17.246363
2021-08-01,17.175453
2021-08-02,19.893635
2021-08-03,21.013636
2021-08-04,22.95091
2021-08-05,22.541817
2021-08-06,20.930908
2021-08-07,19.375456
2021-08-08,18.481817
2021-08-09,21.723637
2021-08-10,24.09909
2021-08-11,25.703636
2021-08-12,27.171816
2021-08-13,27.291817
2021-08-14,28.039091
2021-08-15,26.24818
2021-08-16,21.236362
2021-08-17,19.627272
2021-08-18,19.581818
2021-08-19,20.631819
2021-08-20,23.065453
2021-08-21,23.116364
2021-08-22,23.688183
2021-08-23,23.337273
2021-08-24,21.51909
2021-08-25,21.723635
2021-08-26,24.411818
2021-08-27,24.485455
2021-08-28,22.989998
2021-08-29,21.039091
2021-08-30,21.266363
2021-08-31,22.19
2021-09-01,19.499092
2021-09-02,19.539091
2021-09-03,20.215454
2021-09-04,21.183636
2021-09-05,22.797274
2021-09-06,25.262726
2021-09-07,23.45
2021-09-08,20.452726
2021-09-09,20.301817
2021-09-10,18.43
2021-09-11,18.05909
2021-09-12,20.763636
2021-09-13,20.92909
2021-09-14,16.77909
2021-09-15,17.396362
2021-09-16,18.31909
2021-09-17,18.30909
2021-09-18,16.014544
2021-09-19,14.873636
2021-09-20,14.723636
2021-09-21,13.482727
2021-09-22,15.277271
2021-09-23,17.762726
2021-09-24,17.369999
2021-09-25,15.919091
2021-09-26,16.432726
2021-09-27,16.735455
2021-09-28,16.87909
2021-09-29,14.757272
2021-09-30,15.696364
2021-10-01,16.937273
2021-10-02,16.633636
2021-10-03,12.010909
2021-10-04,11.571817
2021-10-05,15.278182
2021-10-06,14.153637
2021-10-07,14.937272
2021-10-08,15.726363
2021-10-09,14.294544
2021-10-10,14.596363
2021-10-11,13.995454
2021-10-12,14.073636
2021-10-13,13.56
2021-10-14,13.0027275
2021-10-15,14.194546
2021-10-16,13.0254545
2021-10-17,15.772727
2021-10-18,17.021818
2021-10-19,18.389091
2021-10-20,18.139091
2021-10-21,13.2645445
2021-10-22,11.049999
2021-10-23,9.577272
2021-10-24,10.458181
2021-10-25,11.677273
2021-10-26,11.981817
2021-10-27,11.802728
2021-10-28,11.55
2021-10-29,12.62909
2021-10-30,14.121818
2021-10-31,15.040909
2021-11-01,10.454545
2021-11-02,8.761819
2021-11-03,6.362727
2021-11-04,5.3172727
2021-11-05,5.0345454
2021-11-06,5.7272725
2021-11-07,5.4399996
2021-11-08,9.03
2021-11-09,8.281818
2021-11-10,6.531819
2021-11-11,6.382727
2021-11-12,7.0572724
2021-11-13,6.8581815
2021-11-14,4.595454
2021-11-15,5.609091
2021-11-16,6.573636
2021-11-17,6.4990907
2021-11-18,6.3663635
2021-11-19,7.189091
2021-11-20,7.9818187
2021-11-21,8.225454
2021-11-22,3.803636
2021-11-23,2.9909093
2021-11-24,2.9872727
2021-11-25,4.6363635
2021-11-26,3.9081817
2021-11-27,2.7836363
2021-11-28,2.440909
2021-11-29,6.806363
2021-11-30,5.058182
2021-12-01,4.4572725
2021-12-02,4.296364
2021-12-03,4.9045453
2021-12-04,8.192727
2021-12-05,6.0236363
2021-12-06,6.4845457
2021-12-07,8.353637
2021-12-08,3.9036362
2021-12-09,6.4481816
2021-12-10,9.432728
2021-12-11,8.611817
2021-12-12,7.5754547
2021-12-13,5.25
2021-12-14,3.9563634
2021-12-15,5.2999997
2021-12-16,6.299091
2021-12-17,6.1
2021-12-18,4.253636
2021-12-19,4.7663636
2021-12-20,4.8799996
2021-12-21,10.1563635
2021-12-22,9.35
2021-12-23,8.551818
2021-12-24,8.09
2021-12-25,7.962727
2021-12-26,9.470908
2021-12-27,10.793636
2021-12-28,10.74091
2021-12-29,10.37
2021-12-30,8.545455
2021-12-31,8.201818
