time,DE27C
2021-01-01,3.7381818
2021-01-02,4.9554543
2021-01-03,4.5281816
2021-01-04,5.287273
2021-01-05,6.039091
2021-01-06,4.0699997
2021-01-07,4.216363
2021-01-08,1.1800001
2021-01-09,-0.6272727
2021-01-10,-0.8436363
2021-01-11,-0.6009091
2021-01-12,-1.0372727
2021-01-13,0.25818184
2021-01-14,-1.59
2021-01-15,-1.3999999
2021-01-16,-5.9845457
2021-01-17,-6.612727
2021-01-18,-9.146363
2021-01-19,-6.8763638
2021-01-20,-0.6281818
2021-01-21,2.9081817
2021-01-22,4.394546
2021-01-23,7.538182
2021-01-24,6.0281816
2021-01-25,2.2645454
2021-01-26,0.46545455
2021-01-27,-0.7281818
2021-01-28,-1.670909
2021-01-29,0.21090908
2021-01-30,3.7009094
2021-01-31,-0.27181816
2021-02-01,-1.9572726
2021-02-02,1.289091
2021-02-03,4.029091
2021-02-04,8.94909
2021-02-05,4.936363
2021-02-06,3.0881815
2021-02-07,1.5927272
2021-02-08,4.2354546
2021-02-09,2.810909
2021-02-10,2.7509089
2021-02-11,-1.6409091
2021-02-12,-7.620909
2021-02-13,-8.265455
2021-02-14,-3.6163635
2021-02-15,-3.5027273
2021-02-16,-4.1536365
2021-02-17,-0.3909091
2021-02-18,0.7054545
2021-02-19,-0.26636362
2021-02-20,2.6681817
2021-02-21,2.6672728
2021-02-22,4.4872727
2021-02-23,5.332727
2021-02-24,6.609091
2021-02-25,8.173636
2021-02-26,9.427273
2021-02-27,6.6018176
2021-02-28,4.570909
2021-03-01,4.4972725
2021-03-02,4.6363635
2021-03-03,6.679091
2021-03-04,6.9845457
2021-03-05,5.982727
2021-03-06,2.1954546
2021-03-07,1.1290909
2021-03-08,1.7909092
2021-03-09,0.6518182
2021-03-10,0.9045454
2021-03-11,-0.27636364
2021-03-12,6.4190907
2021-03-13,7.603636
2021-03-14,9.555454
2021-03-15,5.838181
2021-03-16,5.9254546
2021-03-17,5.1781816
2021-03-18,4.318182
2021-03-19,2.0881817
2021-03-20,0.70090914
2021-03-21,0.58181816
2021-03-22,2.1945455
2021-03-23,3.5163634
2021-03-24,4.951818
2021-03-25,4.2809086
2021-03-26,6.64
2021-03-27,9.256364
2021-03-28,9.0
2021-03-29,6.9272723
2021-03-30,10.9690895
2021-03-31,13.626364
2021-04-01,14.357272
2021-04-02,11.958181
2021-04-03,7.732727
2021-04-04,5.4
2021-04-05,6.205454
2021-04-06,4.5127273
2021-04-07,2.6563635
