time,FR108
2021-08-25,19.404999
2021-08-26,20.279999
2021-08-27,18.89625
2021-08-28,17.89875
2021-08-29,16.977499
2021-08-30,17.134998
2021-08-31,19.419998
2021-09-01,19.52125
2021-09-02,19.93375
2021-09-03,19.5825
2021-09-04,19.94
2021-09-05,21.0525
2021-09-06,21.607498
2021-09-07,20.98625
2021-09-08,20.105
2021-09-09,19.473751
2021-09-10,19.682499
2021-09-11,20.021252
2021-09-12,21.6925
2021-09-13,21.596249
2021-09-14,21.7725
2021-09-15,22.201248
2021-09-16,22.10875
2021-09-17,21.2775
2021-09-18,20.016249
2021-09-19,19.908749
2021-09-20,17.91375
2021-09-21,16.363749
2021-09-22,14.4675
2021-09-23,14.85375
2021-09-24,16.0625
2021-09-25,17.53875
2021-09-26,18.9025
2021-09-27,20.10875
2021-09-28,19.8775
2021-09-29,18.95625
2021-09-30,17.9275
2021-10-01,17.259998
2021-10-02,15.76625
2021-10-03,16.4125
2021-10-04,17.27375
2021-10-05,17.97375
2021-10-06,16.735
2021-10-07,13.991249
2021-10-08,13.205
2021-10-09,10.7425
2021-10-10,8.08625
2021-10-11,10.5199995
2021-10-12,11.705
2021-10-13,10.245
2021-10-14,8.88375
2021-10-15,9.45125
2021-10-16,12.141251
2021-10-17,12.45375
2021-10-18,12.47375
2021-10-19,12.69
2021-10-20,12.82
2021-10-21,14.53625
2021-10-22,15.591249
2021-10-23,14.6475
2021-10-24,11.52
2021-10-25,10.3012495
2021-10-26,11.06875
2021-10-27,11.68625
2021-10-28,11.117499
2021-10-29,11.59375
2021-10-30,12.0575
2021-10-31,11.6775
2021-11-01,12.0075
2021-11-02,13.78625
2021-11-03,14.148749
2021-11-04,15.968749
2021-11-05,12.37375
2021-11-06,10.615
2021-11-07,13.815001
2021-11-08,11.21375
2021-11-09,11.454999
2021-11-10,12.28875
2021-11-11,13.135
2021-11-12,12.754999
2021-11-13,13.001249
2021-11-14,9.98125
2021-11-15,12.5275
2021-11-16,10.72625
2021-11-17,10.50875
2021-11-18,10.505
2021-11-19,9.679999
2021-11-20,12.08375
2021-11-21,11.372499
2021-11-22,11.5824995
2021-11-23,9.50375
2021-11-24,8.2925005
2021-11-25,10.17375
2021-11-26,10.803749
2021-11-27,10.369999
2021-11-28,10.203751
2021-11-29,4.005
2021-11-30,3.1287498
2021-12-01,6.61
2021-12-02,10.385
2021-12-03,6.1099997
2021-12-04,4.835
2021-12-05,7.65125
2021-12-06,5.25
2021-12-07,3.9474998
2021-12-08,4.00875
2021-12-09,7.2174997
2021-12-10,5.15125
2021-12-11,4.8625
2021-12-12,3.69375
2021-12-13,5.595
2021-12-14,6.9825
2021-12-15,7.1987505
2021-12-16,6.95125
2021-12-17,8.018749
2021-12-18,5.1099997
2021-12-19,5.9525
2021-12-20,4.71
2021-12-21,2.6799998
2021-12-22,2.01375
2021-12-23,3.2837498
2021-12-24,8.16625
2021-12-25,10.8575
2021-12-26,10.74125
2021-12-27,8.586249
2021-12-28,9.27
2021-12-29,9.77
2021-12-30,10.5625
2021-12-31,10.950001
