time,DEA59
2021-01-01,3.4837499
2021-01-02,4.48
2021-01-03,4.515
2021-01-04,3.7587502
2021-01-05,2.8337498
2021-01-06,2.5449998
2021-01-07,2.575
2021-01-08,1.91625
2021-01-09,0.7475
2021-01-10,0.50874996
2021-01-11,-0.3825
2021-01-12,0.6125001
2021-01-13,2.2524996
2021-01-14,2.8025
2021-01-15,1.6475
2021-01-16,0.52
2021-01-17,0.76124996
2021-01-18,0.1525
2021-01-19,-0.16875008
2021-01-20,1.9187499
2021-01-21,3.6987495
2021-01-22,6.0899997
2021-01-23,6.2899995
2021-01-24,3.23
2021-01-25,2.3262498
2021-01-26,2.9249997
2021-01-27,1.4437499
2021-01-28,2.6849997
2021-01-29,4.0387497
2021-01-30,6.5737495
2021-01-31,5.1625004
2021-02-01,4.3975
2021-02-02,4.8325
2021-02-03,6.52875
2021-02-04,7.9325
2021-02-05,7.9849997
2021-02-06,7.815
2021-02-07,8.7725
2021-02-08,8.48625
2021-02-09,8.30625
2021-02-10,8.562499
2021-02-11,6.6662498
2021-02-12,2.11125
2021-02-13,-1.9412501
2021-02-14,-1.6125
2021-02-15,0.40499997
2021-02-16,3.6462498
2021-02-17,5.8975
2021-02-18,7.41125
2021-02-19,8.711249
2021-02-20,8.3425
2021-02-21,7.4587493
2021-02-22,7.62625
2021-02-23,8.81125
2021-02-24,11.0112505
2021-02-25,11.49375
2021-02-26,11.2875
2021-02-27,9.315001
2021-02-28,5.7475004
2021-03-01,5.97875
2021-03-02,7.30625
2021-03-03,8.309999
2021-03-04,8.62125
2021-03-05,9.85875
2021-03-06,5.2299995
2021-03-07,4.3112497
2021-03-08,5.50875
2021-03-09,6.1575
2021-03-10,6.3849998
2021-03-11,8.32125
2021-03-12,10.32125
2021-03-13,9.836249
2021-03-14,7.5175
2021-03-15,7.2962494
2021-03-16,8.1825
2021-03-17,6.84625
2021-03-18,4.84875
2021-03-19,3.1974998
2021-03-20,2.7024999
2021-03-21,3.20625
2021-03-22,6.20875
2021-03-23,6.62125
2021-03-24,8.32125
2021-03-25,9.91
2021-03-26,10.56375
2021-03-27,11.114999
2021-03-28,12.023749
2021-03-29,13.039999
2021-03-30,14.54125
2021-03-31,15.612499
2021-04-01,16.880001
2021-04-02,16.65375
2021-04-03,11.49
2021-04-04,7.8037496
2021-04-05,9.1925
2021-04-06,4.91
2021-04-07,3.6625
2021-04-08,7.54375
2021-04-09,9.36625
2021-04-10,10.06625
2021-04-11,10.103749
