time,FRK25
2021-01-01,-1.0974998
2021-01-02,-0.2275
2021-01-03,-0.06750002
2021-01-04,-0.84499997
2021-01-05,-0.73249996
2021-01-06,-1.4699999
2021-01-07,-3.2350001
2021-01-08,-4.14
2021-01-09,-7.015
2021-01-10,-7.1774993
2021-01-11,-7.3199997
2021-01-12,-7.4775
2021-01-13,-4.9075
2021-01-14,-3.73
2021-01-15,-7.2
2021-01-16,-7.915
2021-01-17,-7.8424997
2021-01-18,-5.505
2021-01-19,-3.87
2021-01-20,-0.30999997
2021-01-21,2.9325
2021-01-22,3.485
2021-01-23,1.6874999
2021-01-24,-1.505
2021-01-25,-4.0874996
2021-01-26,-4.3125
2021-01-27,-4.7599998
2021-01-28,-2.7975001
2021-01-29,0.355
2021-01-30,1.6175
2021-01-31,-1.025
2021-02-01,-1.2325
2021-02-02,0.68499994
2021-02-03,2.8625
2021-02-04,4.8925
2021-02-05,5.4049997
2021-02-06,5.335
2021-02-07,5.8849998
2021-02-08,2.57
2021-02-09,2.1025002
2021-02-10,1.26
2021-02-11,-3.3674996
2021-02-12,-9.702499
2021-02-13,-9.9
2021-02-14,-6.3075
2021-02-15,-5.04
2021-02-16,0.14999999
2021-02-17,1.8924999
2021-02-18,1.9175
2021-02-19,3.0075002
2021-02-20,4.055
2021-02-21,4.74
2021-02-22,5.2349997
2021-02-23,6.8174996
2021-02-24,7.915
2021-02-25,8.4725
2021-02-26,8.0275
2021-02-27,3.9599998
2021-02-28,1.43
2021-03-01,2.9275
2021-03-02,3.9474998
2021-03-03,5.1074996
2021-03-04,4.9399996
2021-03-05,3.6099997
2021-03-06,-1.5125
2021-03-07,-0.59749997
2021-03-08,1.3025
2021-03-09,0.68749994
2021-03-10,-0.7699999
2021-03-11,1.48
2021-03-12,3.3299997
2021-03-13,3.77
2021-03-14,0.87249994
2021-03-15,0.1725
2021-03-16,0.69249994
2021-03-17,-0.755
2021-03-18,-1.875
2021-03-19,-2.79
2021-03-20,-3.7774997
2021-03-21,-3.7574997
2021-03-22,-0.31
2021-03-23,1.4575
2021-03-24,3.695
2021-03-25,5.3424997
2021-03-26,6.7799997
2021-03-27,5.0425
2021-03-28,3.9199998
2021-03-29,8.1425
2021-03-30,10.757501
2021-03-31,11.78
2021-04-01,12.4175
2021-04-02,10.697499
2021-04-03,4.66
2021-04-04,1.805
2021-04-05,3.5249999
2021-04-06,-2.9525
2021-04-07,-4.0674996
2021-04-08,-0.42999995
2021-04-09,2.6525
2021-04-10,5.3624997
2021-04-11,5.5125
2021-04-12,5.09
2021-04-13,-0.40999997
2021-04-14,0.21499997
2021-04-15,0.27499998
2021-04-16,1.9899999
2021-04-17,2.0549998
2021-04-18,3.1399999
2021-04-19,4.1075
2021-04-20,4.77
2021-04-21,5.7274995
2021-04-22,6.6150002
2021-04-23,7.05
2021-04-24,8.05
2021-04-25,9.6525
2021-04-26,4.5975
2021-04-27,2.8825002
2021-04-28,6.93
2021-04-29,8.9975
2021-04-30,10.65
2021-05-01,11.8949995
2021-05-02,6.8499994
2021-05-03,5.035
2021-05-04,7.1525
2021-05-05,6.495
2021-05-06,2.94
2021-05-07,6.299999
2021-05-08,6.7275
2021-05-09,11.4925
2021-05-10,13.7025
2021-05-11,13.709999
2021-05-12,9.585
2021-05-13,9.022499
2021-05-14,8.345
2021-05-15,8.3925
2021-05-16,9.469999
2021-05-17,7.8025
2021-05-18,9.0525
2021-05-19,5.7349997
2021-05-20,8.6725
2021-05-21,8.945
2021-05-22,9.2525
2021-05-23,7.405
2021-05-24,6.4025
2021-05-25,7.1899996
2021-05-26,8.747499
2021-05-27,10.43
2021-05-28,10.599999
2021-05-29,9.8175
2021-05-30,8.7525
2021-05-31,10.075
2021-06-01,12.22
2021-06-02,13.25
2021-06-03,15.1275
2021-06-04,16.845
2021-06-05,16.9425
2021-06-06,13.9725
2021-06-07,14.4075
2021-06-08,15.779999
2021-06-09,15.907499
2021-06-10,15.13
2021-06-11,14.832499
2021-06-12,17.09
2021-06-13,17.119999
2021-06-14,14.08
2021-06-15,16.322498
2021-06-16,18.182499
2021-06-17,18.942501
2021-06-18,19.395
2021-06-19,20.965
2021-06-20,21.492498
2021-06-21,20.96
2021-06-22,20.0775
2021-06-23,20.974998
2021-06-24,21.5875
2021-06-25,18.2675
2021-06-26,17.9675
2021-06-27,19.109999
2021-06-28,21.2475
2021-06-29,20.8925
2021-06-30,18.607498
2021-07-01,13.6725
2021-07-02,14.807499
2021-07-03,17.002499
2021-07-04,16.52
2021-07-05,16.9025
2021-07-06,19.755
2021-07-07,21.2325
2021-07-08,21.415
2021-07-09,19.817501
2021-07-10,18.095001
2021-07-11,18.21
2021-07-12,18.755001
2021-07-13,19.5
2021-07-14,16.220001
2021-07-15,14.7699995
2021-07-16,14.747499
2021-07-17,16.15
2021-07-18,17.5225
2021-07-19,18.9775
2021-07-20,17.3825
2021-07-21,17.97
2021-07-22,18.105
2021-07-23,18.1375
2021-07-24,19.057499
2021-07-25,19.34
2021-07-26,18.822498
2021-07-27,17.884998
2021-07-28,18.6375
2021-07-29,18.875
2021-07-30,19.99
2021-07-31,18.494999
2021-08-01,16.449999
2021-08-02,13.692499
2021-08-03,15.247499
2021-08-04,15.3125
2021-08-05,15.2074995
2021-08-06,15.95
2021-08-07,17.81
2021-08-08,18.355
2021-08-09,17.494999
2021-08-10,18.7575
2021-08-11,19.512499
2021-08-12,20.085
2021-08-13,21.779999
2021-08-14,22.4275
2021-08-15,21.375
2021-08-16,20.205
2021-08-17,14.65
2021-08-18,14.485
2021-08-19,14.907499
2021-08-20,16.57
2021-08-21,17.6125
2021-08-22,18.295
2021-08-23,13.4574995
2021-08-24,13.7275
2021-08-25,13.482499
2021-08-26,12.655001
2021-08-27,12.045
2021-08-28,11.2425
2021-08-29,10.11
2021-08-30,10.6875
2021-08-31,12.6975
2021-09-01,13.0625
2021-09-02,12.9625
2021-09-03,14.49
2021-09-04,14.589999
2021-09-05,14.2825
